id,tipo,pais_en,pais
94372,Serie,United States of America,Estados Unidos
96884,Serie,Japan,Japón
85948,Serie,United States of America,Estados Unidos
99811,Serie,India,India
87017,Serie,United States of America,Estados Unidos
113268,Serie,South Korea,Corea del Sur
104877,Serie,Turkey,Turquía
104877,Serie,United States of America,Estados Unidos
218261,Serie,United Kingdom,Reino Unido
100757,Serie,United States of America,Estados Unidos
204887,Serie,India,India
95269,Serie,Japan,Japón
102321,Serie,United States of America,Estados Unidos
197922,Serie,Ukraine,Ukraine
97546,Serie,United States of America,Estados Unidos
99353,Serie,United States of America,Estados Unidos
79680,Serie,South Korea,Corea del Sur
79680,Serie,United States of America,Estados Unidos
89891,Serie,China,China
99241,Serie,Brazil,Brasil
99241,Serie,Spain,España
99241,Serie,Ireland,Irlanda
85949,Serie,United States of America,Estados Unidos
96316,Serie,Japan,Japón
111354,Serie,Japan,Japón
105276,Serie,Russia,Rusia
93741,Serie,United States of America,Estados Unidos
102085,Serie,United Kingdom,Reino Unido
110562,Serie,Turkey,Turquía
82596,Serie,United States of America,Estados Unidos
111453,Serie,India,India
88384,Serie,France,Francia
98123,Serie,China,China
113269,Serie,India,India
94951,Serie,United States of America,Estados Unidos
98101,Serie,China,China
98101,Serie,United Kingdom,Reino Unido
98101,Serie,Canada,Canadá
98101,Serie,United States of America,Estados Unidos
113947,Serie,Israel,Israel
110980,Serie,Poland,Polonia
97604,Serie,Czech Republic,Czech Republic
108466,Serie,Norway,Noruega
97782,Serie,Japan,Japón
97617,Serie,Japan,Japón
111551,Serie,Greece,Greece
115641,Serie,Turkey,Turquía
85723,Serie,South Africa,Sudáfrica
85723,Serie,United Kingdom,Reino Unido
85723,Serie,United States of America,Estados Unidos
98811,Serie,Germany,Alemania
87841,Serie,China,China
98968,Serie,Brazil,Brasil
221606,Serie,Hong Kong,Hong Kong
98823,Serie,Japan,Japón
106449,Serie,China,China
100868,Serie,Turkey,Turquía
99841,Serie,China,China
99583,Serie,United States of America,Estados Unidos
208637,Serie,Turkey,Turquía
84503,Serie,United States of America,Estados Unidos
137680,Serie,China,China
81141,Serie,China,China
104716,Serie,China,China
207409,Serie,Germany,Alemania
101172,Serie,China,China
107116,Serie,China,China
128051,Serie,Japan,Japón
98903,Serie,Japan,Japón
125364,Serie,India,India
100049,Serie,Japan,Japón
99053,Serie,Mexico,México
99053,Serie,United States of America,Estados Unidos
97860,Serie,Japan,Japón
97860,Serie,South Korea,Corea del Sur
97860,Serie,United States of America,Estados Unidos
98039,Serie,China,China
113085,Serie,United States of America,Estados Unidos
117638,Serie,South Korea,Corea del Sur
107371,Serie,China,China
87050,Serie,United States of America,Estados Unidos
99918,Serie,India,India
97890,Serie,United States of America,Estados Unidos
113550,Serie,Taiwan,Taiwán
100937,Serie,Japan,Japón
101918,Serie,Spain,España
219258,Serie,Philippines,Filipinas
108178,Serie,United States of America,Estados Unidos
217857,Serie,Japan,Japón
85021,Serie,United Kingdom,Reino Unido
94904,Serie,Japan,Japón
107602,Serie,Canada,Canadá
96024,Serie,Canada,Canadá
91977,Serie,United States of America,Estados Unidos
107588,Serie,India,India
98177,Serie,United Kingdom,Reino Unido
100883,Serie,United States of America,Estados Unidos
108255,Serie,United Kingdom,Reino Unido
98034,Serie,Japan,Japón
99969,Serie,Denmark,Dinamarca
203997,Serie,Taiwan,Taiwán
97976,Serie,China,China
251238,Serie,Mexico,México
96450,Serie,Ireland,Irlanda
96450,Serie,United Kingdom,Reino Unido
96450,Serie,United States of America,Estados Unidos
97941,Serie,Japan,Japón
116865,Serie,United States of America,Estados Unidos
99489,Serie,South Korea,Corea del Sur
219406,Serie,Philippines,Filipinas
93287,Serie,United States of America,Estados Unidos
99530,Serie,Canada,Canadá
93846,Serie,South Korea,Corea del Sur
128072,Serie,United States of America,Estados Unidos
26059,Serie,China,China
220459,Serie,United States of America,Estados Unidos
108261,Serie,South Korea,Corea del Sur
104972,Serie,South Korea,Corea del Sur
96102,Serie,South Korea,Corea del Sur
96462,Serie,South Korea,Corea del Sur
105903,Serie,Japan,Japón
105179,Serie,Japan,Japón
157144,Serie,Portugal,Portugal
102086,Serie,Japan,Japón
86382,Serie,United States of America,Estados Unidos
96914,Serie,Japan,Japón
87739,Serie,United States of America,Estados Unidos
158188,Serie,Taiwan,Taiwán
109360,Serie,Japan,Japón
97645,Serie,United States of America,Estados Unidos
117006,Serie,United States of America,Estados Unidos
114565,Serie,South Korea,Corea del Sur
96484,Serie,Japan,Japón
103254,Serie,Japan,Japón
204032,Serie,Hong Kong,Hong Kong
80986,Serie,United States of America,Estados Unidos
90812,Serie,United Kingdom,Reino Unido
90812,Serie,United States of America,Estados Unidos
99310,Serie,United States of America,Estados Unidos
131663,Serie,France,Francia
131663,Serie,Germany,Alemania
131663,Serie,Norway,Noruega
131663,Serie,Sweden,Suecia
131663,Serie,United Kingdom,Reino Unido
131663,Serie,United States of America,Estados Unidos
94523,Serie,Japan,Japón
97317,Serie,China,China
97211,Serie,Slovakia,Slovakia
102843,Serie,South Korea,Corea del Sur
91810,Serie,Germany,Alemania
93653,Serie,Japan,Japón
98986,Serie,Japan,Japón
97753,Serie,United States of America,Estados Unidos
98827,Serie,South Korea,Corea del Sur
99804,Serie,China,China
113218,Serie,India,India
96128,Serie,China,China
96945,Serie,Portugal,Portugal
100010,Serie,United States of America,Estados Unidos
132523,Serie,Russia,Rusia
196256,Serie,Japan,Japón
105214,Serie,Mexico,México
234372,Serie,France,Francia
136915,Serie,South Korea,Corea del Sur
94305,Serie,United States of America,Estados Unidos
99693,Serie,China,China
113281,Serie,China,China
95834,Serie,China,China
93812,Serie,Italy,Italia
93812,Serie,United Kingdom,Reino Unido
98240,Serie,United Kingdom,Reino Unido
98240,Serie,United States of America,Estados Unidos
96402,Serie,Japan,Japón
99778,Serie,Japan,Japón
99778,Serie,South Korea,Corea del Sur
99778,Serie,United States of America,Estados Unidos
86248,Serie,United States of America,Estados Unidos
114043,Serie,China,China
104612,Serie,South Korea,Corea del Sur
98632,Serie,Egypt,Egipto
97220,Serie,South Korea,Corea del Sur
99047,Serie,South Korea,Corea del Sur
91557,Serie,Denmark,Dinamarca
91557,Serie,Norway,Noruega
86423,Serie,United States of America,Estados Unidos
98161,Serie,United States of America,Estados Unidos
222564,Serie,Switzerland,Suiza
120029,Serie,Denmark,Dinamarca
94404,Serie,Japan,Japón
99799,Serie,United Kingdom,Reino Unido
93816,Serie,Japan,Japón
94038,Serie,Canada,Canadá
97872,Serie,United States of America,Estados Unidos
97085,Serie,Germany,Alemania
97085,Serie,Netherlands,Países Bajos
97085,Serie,United Kingdom,Reino Unido
97085,Serie,United States of America,Estados Unidos
225659,Serie,Canada,Canadá
225659,Serie,Ireland,Irlanda
133985,Serie,India,India
96444,Serie,Japan,Japón
101359,Serie,United States of America,Estados Unidos
217972,Serie,Romania,Romania
101858,Serie,South Korea,Corea del Sur
114395,Serie,South Korea,Corea del Sur
100281,Serie,Japan,Japón
102218,Serie,Norway,Noruega
97957,Serie,South Korea,Corea del Sur
98830,Serie,China,China
112747,Serie,France,Francia
87689,Serie,Spain,España
87689,Serie,United States of America,Estados Unidos
96162,Serie,South Korea,Corea del Sur
102966,Serie,United States of America,Estados Unidos
93290,Serie,United Kingdom,Reino Unido
93290,Serie,United States of America,Estados Unidos
103913,Serie,Greece,Greece
103913,Serie,Israel,Israel
103913,Serie,United States of America,Estados Unidos
112732,Serie,China,China
100347,Serie,United States of America,Estados Unidos
119667,Serie,South Korea,Corea del Sur
97852,Serie,Turkey,Turquía
99654,Serie,South Korea,Corea del Sur
98198,Serie,United States of America,Estados Unidos
97396,Serie,France,Francia
111685,Serie,Turkey,Turquía
103051,Serie,India,India
82816,Serie,United States of America,Estados Unidos
104160,Serie,Canada,Canadá
97084,Serie,United States of America,Estados Unidos
94251,Serie,Canada,Canadá
94251,Serie,United States of America,Estados Unidos
92821,Serie,Canada,Canadá
96481,Serie,United States of America,Estados Unidos
99671,Serie,Russia,Rusia
98928,Serie,Japan,Japón
99080,Serie,Japan,Japón
96178,Serie,Germany,Alemania
96907,Serie,United Kingdom,Reino Unido
97565,Serie,South Korea,Corea del Sur
102904,Serie,United States of America,Estados Unidos
85922,Serie,United States of America,Estados Unidos
119775,Serie,Russia,Rusia
99123,Serie,Serbia,Serbia
98967,Serie,Spain,España
97198,Serie,Canada,Canadá
96753,Serie,Hungary,Hungary
97266,Serie,United States of America,Estados Unidos
94423,Serie,Japan,Japón
110432,Serie,China,China
96851,Serie,France,Francia
110283,Serie,Italy,Italia
110283,Serie,United States of America,Estados Unidos
90795,Serie,Switzerland,Suiza
90795,Serie,United States of America,Estados Unidos
107329,Serie,China,China
94541,Serie,Japan,Japón
99048,Serie,South Korea,Corea del Sur
94064,Serie,United Kingdom,Reino Unido
94064,Serie,United States of America,Estados Unidos
101048,Serie,Italy,Italia
101048,Serie,United States of America,Estados Unidos
96139,Serie,Japan,Japón
256658,Serie,Mexico,México
93149,Serie,Japan,Japón
93149,Serie,United States of America,Estados Unidos
98996,Serie,United Kingdom,Reino Unido
79525,Serie,United States of America,Estados Unidos
89905,Serie,Ireland,Irlanda
219125,Serie,China,China
111798,Serie,South Korea,Corea del Sur
99056,Serie,Mexico,México
98633,Serie,Turkey,Turquía
113465,Serie,China,China
106251,Serie,Australia,Australia
98387,Serie,Mexico,México
98387,Serie,Spain,España
98387,Serie,United States of America,Estados Unidos
95386,Serie,Canada,Canadá
91764,Serie,Japan,Japón
124331,Serie,United States of America,Estados Unidos
111998,Serie,South Korea,Corea del Sur
95599,Serie,United States of America,Estados Unidos
92592,Serie,Japan,Japón
86430,Serie,United States of America,Estados Unidos
104691,Serie,South Korea,Corea del Sur
99230,Serie,China,China
98786,Serie,Philippines,Filipinas
121720,Serie,France,Francia
113710,Serie,South Korea,Corea del Sur
240249,Serie,South Korea,Corea del Sur
115710,Serie,France,Francia
99477,Serie,South Korea,Corea del Sur
99867,Serie,Slovakia,Slovakia
79622,Serie,United States of America,Estados Unidos
97083,Serie,United States of America,Estados Unidos
97267,Serie,South Korea,Corea del Sur
112945,Serie,Canada,Canadá
99490,Serie,South Korea,Corea del Sur
102823,Serie,India,India
122081,Serie,Philippines,Filipinas
105546,Serie,Portugal,Portugal
97186,Serie,United States of America,Estados Unidos
113367,Serie,United States of America,Estados Unidos
97354,Serie,Czech Republic,Czech Republic
93905,Serie,Denmark,Dinamarca
93905,Serie,Germany,Alemania
112398,Serie,China,China
84661,Serie,United States of America,Estados Unidos
158435,Serie,Austria,Austria
95831,Serie,China,China
90814,Serie,South Korea,Corea del Sur
95941,Serie,United States of America,Estados Unidos
250681,Serie,United States of America,Estados Unidos
99486,Serie,United States of America,Estados Unidos
108464,Serie,United States of America,Estados Unidos
89844,Serie,Spain,España
98738,Serie,India,India
126506,Serie,United States of America,Estados Unidos
126506,Serie,Australia,Australia
99292,Serie,India,India
99741,Serie,France,Francia
99741,Serie,Italy,Italia
99741,Serie,United Kingdom,Reino Unido
96231,Serie,United States of America,Estados Unidos
155455,Serie,India,India
117876,Serie,Taiwan,Taiwán
116479,Serie,India,India
240035,Serie,China,China
114613,Serie,Mexico,México
93292,Serie,United States of America,Estados Unidos
93784,Serie,Sweden,Suecia
93784,Serie,United States of America,Estados Unidos
110381,Serie,United States of America,Estados Unidos
102290,Serie,Brazil,Brasil
96161,Serie,South Korea,Corea del Sur
125510,Serie,Chile,Chile
99645,Serie,China,China
109590,Serie,Japan,Japón
245611,Serie,Germany,Alemania
99962,Serie,United Kingdom,Reino Unido
83851,Serie,United States of America,Estados Unidos
97539,Serie,United States of America,Estados Unidos
117180,Serie,Spain,España
109958,Serie,United States of America,Estados Unidos
101102,Serie,Germany,Alemania
238922,Serie,South Africa,Sudáfrica
238922,Serie,Canada,Canadá
96608,Serie,United Kingdom,Reino Unido
109330,Serie,Canada,Canadá
109330,Serie,United States of America,Estados Unidos
94693,Serie,Japan,Japón
93289,Serie,United States of America,Estados Unidos
111956,Serie,Germany,Alemania
93811,Serie,Belgium,Bélgica
90293,Serie,Japan,Japón
93785,Serie,Germany,Alemania
231864,Serie,Russia,Rusia
104431,Serie,China,China
109470,Serie,Mexico,México
109470,Serie,United States of America,Estados Unidos
248986,Serie,South Africa,Sudáfrica
109905,Serie,Turkey,Turquía
98624,Serie,United States of America,Estados Unidos
108371,Serie,China,China
156541,Serie,Russia,Rusia
112189,Serie,Philippines,Filipinas
96713,Serie,United States of America,Estados Unidos
102434,Serie,Spain,España
91309,Serie,United States of America,Estados Unidos
94572,Serie,Japan,Japón
108284,Serie,South Korea,Corea del Sur
98805,Serie,United States of America,Estados Unidos
100333,Serie,Italy,Italia
121094,Serie,China,China
102394,Serie,Norway,Noruega
85853,Serie,United States of America,Estados Unidos
92053,Serie,United States of America,Estados Unidos
111111,Serie,United States of America,Estados Unidos
113378,Serie,Canada,Canadá
113378,Serie,United States of America,Estados Unidos
110195,Serie,South Korea,Corea del Sur
111188,Serie,India,India
107775,Serie,Mexico,México
107775,Serie,United States of America,Estados Unidos
112712,Serie,Denmark,Dinamarca
110641,Serie,Japan,Japón
222063,Serie,Netherlands,Países Bajos
115994,Serie,China,China
110632,Serie,China,China
99995,Serie,Japan,Japón
80336,Serie,United States of America,Estados Unidos
99494,Serie,South Korea,Corea del Sur
99494,Serie,United States of America,Estados Unidos
101571,Serie,Japan,Japón
90241,Serie,United Kingdom,Reino Unido
253097,Serie,Germany,Alemania
225092,Serie,India,India
112063,Serie,United States of America,Estados Unidos
113240,Serie,South Korea,Corea del Sur
86588,Serie,United States of America,Estados Unidos
100095,Serie,United States of America,Estados Unidos
81349,Serie,United Kingdom,Reino Unido
81349,Serie,United States of America,Estados Unidos
98132,Serie,France,Francia
95110,Serie,South Korea,Corea del Sur
106803,Serie,Japan,Japón
99084,Serie,Japan,Japón
131659,Serie,South Korea,Corea del Sur
100988,Serie,Japan,Japón
109930,Serie,United States of America,Estados Unidos
117698,Serie,Norway,Noruega
200783,Serie,China,China
128389,Serie,Japan,Japón
90766,Serie,United States of America,Estados Unidos
113457,Serie,India,India
96120,Serie,Japan,Japón
99144,Serie,Poland,Polonia
115212,Serie,India,India
111807,Serie,India,India
102905,Serie,United Kingdom,Reino Unido
114619,Serie,China,China
99480,Serie,South Korea,Corea del Sur
105177,Serie,United States of America,Estados Unidos
94626,Serie,France,Francia
89687,Serie,United States of America,Estados Unidos
88713,Serie,Italy,Italia
88713,Serie,United States of America,Estados Unidos
200938,Serie,Japan,Japón
113720,Serie,Turkey,Turquía
109629,Serie,South Korea,Corea del Sur
99779,Serie,Japan,Japón
99779,Serie,South Korea,Corea del Sur
99779,Serie,United States of America,Estados Unidos
97210,Serie,South Korea,Corea del Sur
224639,Serie,India,India
95697,Serie,Japan,Japón
90811,Serie,United Kingdom,Reino Unido
90811,Serie,United States of America,Estados Unidos
209672,Serie,South Korea,Corea del Sur
93786,Serie,United States of America,Estados Unidos
111781,Serie,Greece,Greece
96111,Serie,China,China
90999,Serie,Japan,Japón
94047,Serie,Egypt,Egipto
94810,Serie,United States of America,Estados Unidos
101972,Serie,Japan,Japón
101972,Serie,United States of America,Estados Unidos
102245,Serie,Egypt,Egipto
221433,Serie,Italy,Italia
221433,Serie,United States of America,Estados Unidos
100412,Serie,United States of America,Estados Unidos
95550,Serie,Japan,Japón
83685,Serie,United States of America,Estados Unidos
83125,Serie,United States of America,Estados Unidos
83870,Serie,United States of America,Estados Unidos
101353,Serie,Japan,Japón
101149,Serie,Canada,Canadá
101149,Serie,United Kingdom,Reino Unido
101149,Serie,United States of America,Estados Unidos
91545,Serie,United Kingdom,Reino Unido
81292,Serie,United States of America,Estados Unidos
232629,Serie,South Africa,Sudáfrica
229501,Serie,Sweden,Suecia
210536,Serie,Israel,Israel
116518,Serie,Germany,Alemania
98983,Serie,United States of America,Estados Unidos
90257,Serie,United States of America,Estados Unidos
103992,Serie,United States of America,Estados Unidos
96078,Serie,Canada,Canadá
96078,Serie,United States of America,Estados Unidos
109577,Serie,Greece,Greece
213417,Serie,Germany,Alemania
94167,Serie,Spain,España
110961,Serie,China,China
241438,Serie,Belgium,Bélgica
81354,Serie,United States of America,Estados Unidos
100436,Serie,Japan,Japón
88166,Serie,United States of America,Estados Unidos
124625,Serie,South Korea,Corea del Sur
103086,Serie,Colombia,Colombia
84896,Serie,United States of America,Estados Unidos
99491,Serie,South Korea,Corea del Sur
251462,Serie,Vietnam,Vietnam
87784,Serie,United States of America,Estados Unidos
96977,Serie,South Korea,Corea del Sur
98216,Serie,China,China
243589,Serie,Germany,Alemania
105897,Serie,China,China
104362,Serie,France,Francia
97442,Serie,China,China
96104,Serie,China,China
96815,Serie,United States of America,Estados Unidos
98252,Serie,Hong Kong,Hong Kong
104818,Serie,China,China
110661,Serie,China,China
113559,Serie,Egypt,Egipto
78903,Serie,United States of America,Estados Unidos
99517,Serie,United States of America,Estados Unidos
102293,Serie,South Korea,Corea del Sur
98874,Serie,China,China
95791,Serie,United States of America,Estados Unidos
93782,Serie,Italy,Italia
104991,Serie,China,China
111591,Serie,China,China
228577,Serie,China,China
124861,Serie,Thailand,Tailandia
114087,Serie,China,China
96203,Serie,Japan,Japón
104087,Serie,China,China
96164,Serie,South Korea,Corea del Sur
97293,Serie,Turkey,Turquía
97219,Serie,South Korea,Corea del Sur
94761,Serie,United States of America,Estados Unidos
111155,Serie,Israel,Israel
136487,Serie,Saudi Arabia,Arabia Saudita
113436,Serie,China,China
88408,Serie,France,Francia
88408,Serie,Italy,Italia
88408,Serie,Spain,España
92137,Serie,Italy,Italia
92137,Serie,Mexico,México
92137,Serie,Morocco,Morocco
92137,Serie,Senegal,Senegal
92137,Serie,United States of America,Estados Unidos
208083,Serie,United States of America,Estados Unidos
92588,Serie,Japan,Japón
246852,Serie,Germany,Alemania
97878,Serie,China,China
128976,Serie,United Kingdom,Reino Unido
96150,Serie,Japan,Japón
97923,Serie,Japan,Japón
104992,Serie,China,China
95346,Serie,Japan,Japón
113632,Serie,China,China
100913,Serie,Russia,Rusia
83605,Serie,United States of America,Estados Unidos
99595,Serie,United States of America,Estados Unidos
100368,Serie,Japan,Japón
87313,Serie,South Korea,Corea del Sur
86850,Serie,United Kingdom,Reino Unido
104985,Serie,China,China
98178,Serie,United States of America,Estados Unidos
105313,Serie,United States of America,Estados Unidos
105313,Serie,Canada,Canadá
105313,Serie,Ireland,Irlanda
97859,Serie,Taiwan,Taiwán
139001,Serie,Mexico,México
104416,Serie,China,China
106292,Serie,United States of America,Estados Unidos
114340,Serie,India,India
114030,Serie,China,China
101978,Serie,United States of America,Estados Unidos
99463,Serie,China,China
96567,Serie,United Kingdom,Reino Unido
81241,Serie,United States of America,Estados Unidos
196215,Serie,China,China
50532,Serie,Turkey,Turquía
99810,Serie,Russia,Rusia
106143,Serie,China,China
106143,Serie,United States of America,Estados Unidos
106143,Serie,Finland,Finland
100383,Serie,Philippines,Filipinas
100383,Serie,United States of America,Estados Unidos
98888,Serie,United States of America,Estados Unidos
236674,Serie,Czech Republic,Czech Republic
100897,Serie,Turkey,Turquía
100975,Serie,United States of America,Estados Unidos
110222,Serie,Belgium,Bélgica
110222,Serie,France,Francia
110222,Serie,Israel,Israel
239674,Serie,Germany,Alemania
109311,Serie,Sweden,Suecia
104201,Serie,United States of America,Estados Unidos
156622,Serie,Netherlands,Países Bajos
108179,Serie,Turkey,Turquía
108179,Serie,Canada,Canadá
108179,Serie,United Kingdom,Reino Unido
90259,Serie,United Kingdom,Reino Unido
90259,Serie,United States of America,Estados Unidos
111226,Serie,China,China
204866,Serie,India,India
97121,Serie,United States of America,Estados Unidos
112951,Serie,Argentina,Argentina
95213,Serie,Japan,Japón
239575,Serie,Poland,Polonia
103967,Serie,Mexico,México
103967,Serie,United States of America,Estados Unidos
113841,Serie,India,India
93533,Serie,Belgium,Bélgica
96734,Serie,United States of America,Estados Unidos
110115,Serie,Brazil,Brasil
204632,Serie,Japan,Japón
219000,Serie,United States of America,Estados Unidos
219000,Serie,United Kingdom,Reino Unido
113553,Serie,Sweden,Suecia
113553,Serie,United States of America,Estados Unidos
118368,Serie,France,Francia
195626,Serie,Cameroon,Cameroon
98491,Serie,Japan,Japón
96723,Serie,Italy,Italia
96723,Serie,Japan,Japón
96723,Serie,United Kingdom,Reino Unido
245689,Serie,Germany,Alemania
93825,Serie,United States of America,Estados Unidos
99072,Serie,United States of America,Estados Unidos
99154,Serie,Egypt,Egipto
110360,Serie,China,China
97766,Serie,South Korea,Corea del Sur
97948,Serie,Japan,Japón
134141,Serie,Portugal,Portugal
113464,Serie,China,China
91445,Serie,United Kingdom,Reino Unido
127982,Serie,Chile,Chile
104714,Serie,United States of America,Estados Unidos
96687,Serie,Spain,España
92891,Serie,Sweden,Suecia
98078,Serie,United States of America,Estados Unidos
98971,Serie,Japan,Japón
113888,Serie,United States of America,Estados Unidos
113419,Serie,Germany,Alemania
223661,Serie,Russia,Rusia
105961,Serie,China,China
108303,Serie,United Kingdom,Reino Unido
104518,Serie,Japan,Japón
98200,Serie,United States of America,Estados Unidos
113784,Serie,China,China
16952,Serie,Spain,España
45871,Serie,Spain,España
121518,Serie,Taiwan,Taiwán
114404,Serie,Argentina,Argentina
114404,Serie,Colombia,Colombia
114404,Serie,Mexico,México
114404,Serie,Uruguay,Uruguay
111148,Serie,China,China
113557,Serie,Sweden,Suecia
93781,Serie,Canada,Canadá
93781,Serie,Germany,Alemania
90260,Serie,United States of America,Estados Unidos
102903,Serie,Mexico,México
106840,Serie,Thailand,Tailandia
227450,Serie,Russia,Rusia
99169,Serie,Turkey,Turquía
98410,Serie,United States of America,Estados Unidos
99148,Serie,India,India
114487,Serie,China,China
108877,Serie,South Korea,Corea del Sur
231096,Serie,Belgium,Bélgica
96160,Serie,South Korea,Corea del Sur
98566,Serie,United States of America,Estados Unidos
105269,Serie,Taiwan,Taiwán
126687,Serie,China,China
93972,Serie,Thailand,Tailandia
90816,Serie,France,Francia
93875,Serie,Japan,Japón
95073,Serie,Japan,Japón
113274,Serie,South Korea,Corea del Sur
119981,Serie,Belgium,Bélgica
86182,Serie,United States of America,Estados Unidos
107408,Serie,Japan,Japón
99624,Serie,Japan,Japón
93874,Serie,Hong Kong,Hong Kong
94498,Serie,Japan,Japón
225502,Serie,Brazil,Brasil
128799,Serie,South Korea,Corea del Sur
93593,Serie,Japan,Japón
95623,Serie,Japan,Japón
27827,Serie,South Korea,Corea del Sur
108861,Serie,Bulgaria,Bulgaria
96827,Serie,South Korea,Corea del Sur
112915,Serie,Netherlands,Países Bajos
103791,Serie,Australia,Australia
88987,Serie,United States of America,Estados Unidos
125992,Serie,Netherlands,Países Bajos
97050,Serie,Poland,Polonia
218762,Serie,Brazil,Brasil
113545,Serie,Croatia,Croatia
117682,Serie,Canada,Canadá
117682,Serie,Japan,Japón
117682,Serie,United States of America,Estados Unidos
113621,Serie,China,China
114860,Serie,Belgium,Bélgica
102267,Serie,United Kingdom,Reino Unido
96488,Serie,United States of America,Estados Unidos
97485,Serie,Malaysia,Malaysia
231682,Serie,Hong Kong,Hong Kong
113975,Serie,China,China
102316,Serie,United States of America,Estados Unidos
102655,Serie,Japan,Japón
103741,Serie,China,China
152423,Serie,Hong Kong,Hong Kong
105962,Serie,China,China
217918,Serie,Hungary,Hungary
102712,Serie,Colombia,Colombia
97180,Serie,Mexico,México
97180,Serie,United States of America,Estados Unidos
83050,Serie,United States of America,Estados Unidos
213936,Serie,China,China
88110,Serie,United Kingdom,Reino Unido
89233,Serie,United States of America,Estados Unidos
114899,Serie,Portugal,Portugal
96041,Serie,South Korea,Corea del Sur
111348,Serie,Hong Kong,Hong Kong
101106,Serie,United States of America,Estados Unidos
99651,Serie,China,China
106925,Serie,Australia,Australia
106925,Serie,United States of America,Estados Unidos
107309,Serie,Japan,Japón
94413,Serie,Spain,España
226037,Serie,Ukraine,Ukraine
105390,Serie,Hong Kong,Hong Kong
110971,Serie,United States of America,Estados Unidos
99717,Serie,Bulgaria,Bulgaria
92602,Serie,Japan,Japón
92602,Serie,United States of America,Estados Unidos
112258,Serie,Spain,España
90265,Serie,Spain,España
90265,Serie,United Kingdom,Reino Unido
116611,Serie,Belgium,Bélgica
102788,Serie,China,China
100033,Serie,China,China
111743,Serie,Sweden,Suecia
107673,Serie,China,China
94631,Serie,Japan,Japón
195439,Serie,United Kingdom,Reino Unido
95272,Serie,United States of America,Estados Unidos
106600,Serie,South Korea,Corea del Sur
103319,Serie,Japan,Japón
233751,Serie,Finland,Finland
99911,Serie,Finland,Finland
104983,Serie,China,China
112489,Serie,United States of America,Estados Unidos
95522,Serie,Canada,Canadá
105699,Serie,South Korea,Corea del Sur
110494,Serie,United States of America,Estados Unidos
99302,Serie,Czech Republic,Czech Republic
90705,Serie,United Kingdom,Reino Unido
135490,Serie,Switzerland,Suiza
98945,Serie,United Kingdom,Reino Unido
100963,Serie,United States of America,Estados Unidos
97861,Serie,United Kingdom,Reino Unido
96478,Serie,Thailand,Tailandia
110866,Serie,Greece,Greece
92579,Serie,Japan,Japón
104610,Serie,United Kingdom,Reino Unido
92866,Serie,Canada,Canadá
213078,Serie,Germany,Alemania
93705,Serie,United Kingdom,Reino Unido
101251,Serie,Japan,Japón
96660,Serie,Japan,Japón
112542,Serie,China,China
87877,Serie,Poland,Polonia
99854,Serie,Thailand,Tailandia
65052,Serie,United States of America,Estados Unidos
99858,Serie,United States of America,Estados Unidos
215891,Serie,Switzerland,Suiza
104674,Serie,Argentina,Argentina
104674,Serie,United Kingdom,Reino Unido
115520,Serie,India,India
125792,Serie,Germany,Alemania
115787,Serie,China,China
99701,Serie,Iran,Iran
99610,Serie,United Kingdom,Reino Unido
111499,Serie,United States of America,Estados Unidos
111499,Serie,Mexico,México
87523,Serie,United States of America,Estados Unidos
98842,Serie,Spain,España
110966,Serie,China,China
99479,Serie,South Korea,Corea del Sur
79694,Serie,United States of America,Estados Unidos
100617,Serie,Japan,Japón
100617,Serie,United States of America,Estados Unidos
93826,Serie,United States of America,Estados Unidos
110493,Serie,China,China
98685,Serie,Japan,Japón
97079,Serie,Sweden,Suecia
112573,Serie,China,China
103511,Serie,Japan,Japón
105479,Serie,United States of America,Estados Unidos
101552,Serie,Israel,Israel
124035,Serie,Netherlands,Países Bajos
97427,Serie,Hong Kong,Hong Kong
100877,Serie,China,China
241540,Serie,Peru,Peru
214735,Serie,China,China
96870,Serie,India,India
85942,Serie,Japan,Japón
92045,Serie,United States of America,Estados Unidos
98748,Serie,Japan,Japón
100235,Serie,Russia,Rusia
110174,Serie,South Korea,Corea del Sur
97586,Serie,Czech Republic,Czech Republic
114149,Serie,South Korea,Corea del Sur
96371,Serie,Japan,Japón
116777,Serie,China,China
109331,Serie,China,China
99138,Serie,China,China
110655,Serie,Turkey,Turquía
98933,Serie,Denmark,Dinamarca
110858,Serie,China,China
107840,Serie,Japan,Japón
97360,Serie,Czech Republic,Czech Republic
101996,Serie,China,China
219944,Serie,Argentina,Argentina
101352,Serie,India,India
101099,Serie,China,China
98961,Serie,Denmark,Dinamarca
108904,Serie,Turkey,Turquía
96420,Serie,Japan,Japón
100575,Serie,United States of America,Estados Unidos
237968,Serie,France,Francia
110583,Serie,Russia,Rusia
102693,Serie,United States of America,Estados Unidos
104229,Serie,United States of America,Estados Unidos
99866,Serie,Czech Republic,Czech Republic
110508,Serie,China,China
94795,Serie,Japan,Japón
105288,Serie,United States of America,Estados Unidos
243869,Serie,France,Francia
99751,Serie,United States of America,Estados Unidos
133996,Serie,South Korea,Corea del Sur
102518,Serie,Japan,Japón
110911,Serie,Japan,Japón
97082,Serie,Australia,Australia
97082,Serie,United Kingdom,Reino Unido
105266,Serie,China,China
101306,Serie,China,China
95433,Serie,Japan,Japón
