id,tipo,genero
64448,Serie,Sin clasificar
110928,Serie,Sin clasificar
126324,Serie,Sin clasificar
69869,Serie,Animación
69869,Serie,Familiar
66911,Serie,Acción y aventura
66911,Serie,Crimen
66911,Serie,Drama
78755,Serie,Reality
127050,Serie,Sin clasificar
67022,Serie,Documental
75894,Serie,Comedia
75894,Serie,Drama
50541,Serie,Drama
50541,Serie,Comedia
67306,Serie,Crimen
67306,Serie,Drama
67306,Serie,Familiar
68150,Serie,Comedia
68043,Serie,Drama
66218,Serie,Comedia
66218,Serie,Drama
67943,Serie,Drama
65497,Serie,Crimen
65497,Serie,Drama
65497,Serie,Misterio
68033,Serie,Acción y aventura
68033,Serie,Drama
68033,Serie,Historia y bélico
93119,Serie,Drama
67770,Serie,Drama
89934,Serie,Talk show
195331,Serie,Drama
195331,Serie,Historia y bélico
136600,Serie,Telenovela
204347,Serie,Reality
66831,Serie,Drama
66831,Serie,Comedia
196416,Serie,Animación
196416,Serie,Misterio
196416,Serie,Drama
67477,Serie,Comedia
67477,Serie,Drama
66249,Serie,Reality
86863,Serie,Infantil
86863,Serie,Familiar
86863,Serie,Talk show
74210,Serie,Drama
74210,Serie,Comedia
68888,Serie,Animación
68888,Serie,Acción y aventura
68888,Serie,Ciencia ficción y fantasía
66575,Serie,Drama
66575,Serie,Comedia
79681,Serie,Animación
79681,Serie,Infantil
79681,Serie,Ciencia ficción y fantasía
79681,Serie,Comedia
79681,Serie,Familiar
69088,Serie,Ciencia ficción y fantasía
69088,Serie,Acción y aventura
69088,Serie,Drama
227867,Serie,Drama
227867,Serie,Comedia
211486,Serie,Drama
211486,Serie,Acción y aventura
67264,Serie,Animación
67264,Serie,Familiar
220543,Serie,Drama
220543,Serie,Crimen
220543,Serie,Familiar
106099,Serie,Talk show
86271,Serie,Drama
66803,Serie,Drama
66803,Serie,Misterio
66803,Serie,Ciencia ficción y fantasía
67345,Serie,Drama
67345,Serie,Acción y aventura
67345,Serie,Animación
64726,Serie,Crimen
64726,Serie,Drama
65831,Serie,Comedia
65831,Serie,Drama
66151,Serie,Documental
67831,Serie,Comedia
90931,Serie,Drama
75131,Serie,Comedia
96601,Serie,Sin clasificar
120491,Serie,Drama
91126,Serie,Reality
65860,Serie,Drama
67243,Serie,Comedia
67331,Serie,Animación
67331,Serie,Comedia
67331,Serie,Documental
67902,Serie,Animación
67902,Serie,Acción y aventura
67902,Serie,Comedia
67902,Serie,Ciencia ficción y fantasía
68148,Serie,Acción y aventura
68148,Serie,Animación
68148,Serie,Comedia
39283,Serie,Reality
66082,Serie,Comedia
66082,Serie,Drama
88370,Serie,Sin clasificar
66384,Serie,Crimen
66384,Serie,Drama
82071,Serie,Infantil
82071,Serie,Animación
67728,Serie,Drama
67728,Serie,Comedia
65917,Serie,Drama
65811,Serie,Documental
67687,Serie,Drama
93864,Serie,Sin clasificar
67051,Serie,Reality
68224,Serie,Animación
212051,Serie,Sin clasificar
66272,Serie,Drama
65454,Serie,Drama
65454,Serie,Comedia
66991,Serie,Animación
66991,Serie,Ciencia ficción y fantasía
66357,Serie,Drama
66357,Serie,Historia y bélico
66071,Serie,Comedia
66071,Serie,Drama
68654,Serie,Ciencia ficción y fantasía
68654,Serie,Comedia
68654,Serie,Familiar
94005,Serie,Drama
69460,Serie,Drama
70238,Serie,Sin clasificar
68080,Serie,Acción y aventura
68080,Serie,Animación
68080,Serie,Drama
65728,Serie,Drama
65153,Serie,Historia y bélico
65153,Serie,Drama
66669,Serie,Reality
76755,Serie,Drama
94509,Serie,Animación
94509,Serie,Infantil
94509,Serie,Familiar
98243,Serie,Comedia
65911,Serie,Comedia
67276,Serie,Comedia
67276,Serie,Drama
67276,Serie,Familiar
93337,Serie,Animación
64593,Serie,Acción y aventura
64593,Serie,Drama
64593,Serie,Ciencia ficción y fantasía
119869,Serie,Drama
119869,Serie,Misterio
119869,Serie,Acción y aventura
66434,Serie,Comedia
66434,Serie,Drama
90986,Serie,Drama
220684,Serie,Crimen
220684,Serie,Drama
69387,Serie,Comedia
90952,Serie,Talk show
226224,Serie,Talk show
67856,Serie,Drama
68735,Serie,Drama
68735,Serie,Crimen
67280,Serie,Comedia
67280,Serie,Drama
69562,Serie,Sin clasificar
67054,Serie,Acción y aventura
67054,Serie,Animación
67054,Serie,Ciencia ficción y fantasía
98906,Serie,Documental
204036,Serie,Drama
204036,Serie,Historia y bélico
153551,Serie,Familiar
153551,Serie,Comedia
84482,Serie,Documental
83476,Serie,Drama
67118,Serie,Drama
67904,Serie,Ciencia ficción y fantasía
67904,Serie,Acción y aventura
67904,Serie,Comedia
68764,Serie,Drama
68764,Serie,Familiar
68764,Serie,Comedia
67611,Serie,Comedia
67611,Serie,Drama
263207,Serie,Misterio
233210,Serie,Drama
233210,Serie,Ciencia ficción y fantasía
233210,Serie,Acción y aventura
73255,Serie,Documental
73255,Serie,Reality
85012,Serie,Crimen
85012,Serie,Documental
204509,Serie,Talk show
204509,Serie,Reality
236309,Serie,Infantil
236309,Serie,Animación
236309,Serie,Familiar
99602,Serie,Misterio
99602,Serie,Drama
69020,Serie,Reality
69020,Serie,Comedia
66858,Serie,Comedia
66858,Serie,Drama
91670,Serie,Documental
113835,Serie,Misterio
113835,Serie,Drama
196286,Serie,Sin clasificar
69468,Serie,Drama
69468,Serie,Ciencia ficción y fantasía
68905,Serie,Reality
68905,Serie,Comedia
72541,Serie,Crimen
72541,Serie,Documental
201842,Serie,Acción y aventura
201842,Serie,Infantil
201842,Serie,Animación
154232,Serie,Drama
154232,Serie,Crimen
195609,Serie,Comedia
195609,Serie,Acción y aventura
66870,Serie,Animación
66870,Serie,Acción y aventura
65672,Serie,Crimen
65672,Serie,Drama
68103,Serie,Animación
68103,Serie,Ciencia ficción y fantasía
68103,Serie,Acción y aventura
73320,Serie,Crimen
73320,Serie,Documental
66633,Serie,Drama
66633,Serie,Crimen
66633,Serie,Misterio
66633,Serie,Ciencia ficción y fantasía
66633,Serie,Acción y aventura
252003,Serie,Reality
106969,Serie,Drama
106969,Serie,Telenovela
70606,Serie,Drama
65523,Serie,Animación
65523,Serie,Comedia
197981,Serie,Drama
197981,Serie,Comedia
68561,Serie,Drama
68965,Serie,Comedia
65536,Serie,Drama
65536,Serie,Historia y bélico
216545,Serie,Misterio
216545,Serie,Drama
216545,Serie,Crimen
70691,Serie,Drama
86054,Serie,Documental
92006,Serie,Misterio
92006,Serie,Crimen
88213,Serie,Comedia
69832,Serie,Drama
65214,Serie,Animación
65214,Serie,Acción y aventura
65214,Serie,Crimen
68115,Serie,Animación
93209,Serie,Sin clasificar
67935,Serie,Comedia
137310,Serie,Sin clasificar
68173,Serie,Animación
65210,Serie,Animación
65210,Serie,Ciencia ficción y fantasía
74115,Serie,Reality
82416,Serie,Drama
82416,Serie,Telenovela
82416,Serie,Familiar
67656,Serie,Animación
67656,Serie,Comedia
68798,Serie,Reality
67157,Serie,Comedia
68367,Serie,Reality
67596,Serie,Drama
68939,Serie,Comedia
74400,Serie,Sin clasificar
153703,Serie,Drama
81333,Serie,Reality
69302,Serie,Familiar
69302,Serie,Acción y aventura
69302,Serie,Ciencia ficción y fantasía
69302,Serie,Drama
65345,Serie,Drama
116223,Serie,Drama
116223,Serie,Comedia
116223,Serie,Familiar
253018,Serie,Comedia
64434,Serie,Drama
64434,Serie,Ciencia ficción y fantasía
67742,Serie,Acción y aventura
67742,Serie,Crimen
254252,Serie,Talk show
82028,Serie,Comedia
234329,Serie,Documental
92893,Serie,Drama
64836,Serie,Drama
64836,Serie,Crimen
68775,Serie,Comedia
135755,Serie,Drama
68338,Serie,Talk show
68338,Serie,Documental
73762,Serie,Documental
87657,Serie,Sin clasificar
67684,Serie,Acción y aventura
67684,Serie,Crimen
67684,Serie,Ciencia ficción y fantasía
66882,Serie,Crimen
66882,Serie,Documental
66882,Serie,Historia y bélico
90906,Serie,Reality
219671,Serie,Drama
219671,Serie,Familiar
82765,Serie,Drama
226522,Serie,Sin clasificar
231074,Serie,Acción y aventura
123809,Serie,Crimen
65948,Serie,Animación
65948,Serie,Comedia
65948,Serie,Drama
67396,Serie,Drama
80901,Serie,Drama
80901,Serie,Comedia
68098,Serie,Animación
68098,Serie,Acción y aventura
68098,Serie,Infantil
84536,Serie,Drama
65383,Serie,Animación
65383,Serie,Comedia
65383,Serie,Drama
68293,Serie,Comedia
68293,Serie,Drama
66387,Serie,Drama
66387,Serie,Misterio
67637,Serie,Drama
73141,Serie,Comedia
248102,Serie,Reality
67493,Serie,Comedia
65791,Serie,Comedia
65791,Serie,Drama
65791,Serie,Familiar
66660,Serie,Drama
244110,Serie,Drama
244110,Serie,Historia y bélico
69919,Serie,Animación
69919,Serie,Acción y aventura
135648,Serie,Drama
71831,Serie,Sin clasificar
78365,Serie,Reality
72879,Serie,Crimen
72879,Serie,Drama
91759,Serie,Familiar
91759,Serie,Comedia
91759,Serie,Drama
71712,Serie,Drama
79250,Serie,Telenovela
79250,Serie,Misterio
79250,Serie,Drama
69478,Serie,Drama
69478,Serie,Ciencia ficción y fantasía
98329,Serie,Documental
75257,Serie,Familiar
75257,Serie,Drama
75257,Serie,Comedia
71790,Serie,Crimen
71790,Serie,Acción y aventura
71790,Serie,Drama
71728,Serie,Comedia
71728,Serie,Familiar
71728,Serie,Drama
71453,Serie,Drama
76806,Serie,Animación
76806,Serie,Acción y aventura
76806,Serie,Ciencia ficción y fantasía
75501,Serie,Drama
88939,Serie,Reality
74225,Serie,Reality
74225,Serie,Comedia
74225,Serie,Talk show
97403,Serie,Telenovela
97403,Serie,Drama
71789,Serie,Acción y aventura
71789,Serie,Drama
71789,Serie,Historia y bélico
103960,Serie,Comedia
103960,Serie,Talk show
75439,Serie,Crimen
75439,Serie,Misterio
75439,Serie,Drama
73953,Serie,Comedia
73953,Serie,Drama
117393,Serie,Reality
67198,Serie,Ciencia ficción y fantasía
67198,Serie,Acción y aventura
67198,Serie,Drama
69050,Serie,Crimen
69050,Serie,Drama
69050,Serie,Misterio
74035,Serie,Reality
94496,Serie,Drama
73340,Serie,Comedia
73340,Serie,Familiar
73340,Serie,Drama
70503,Serie,Crimen
85852,Serie,Familiar
76033,Serie,Reality
76033,Serie,Talk show
76033,Serie,Comedia
75209,Serie,Drama
75209,Serie,Telenovela
75209,Serie,Acción y aventura
75209,Serie,Misterio
79481,Serie,Animación
79481,Serie,Acción y aventura
79481,Serie,Ciencia ficción y fantasía
75298,Serie,Telenovela
75298,Serie,Comedia
72637,Serie,Comedia
72637,Serie,Familiar
80466,Serie,Noticias
80466,Serie,Comedia
71694,Serie,Drama
71694,Serie,Crimen
113329,Serie,Sin clasificar
98271,Serie,Documental
69158,Serie,Drama
70823,Serie,Animación
70823,Serie,Acción y aventura
70823,Serie,Infantil
70823,Serie,Comedia
76847,Serie,Reality
241977,Serie,Reality
75065,Serie,Familiar
75065,Serie,Drama
88298,Serie,Infantil
88298,Serie,Animación
78075,Serie,Reality
72415,Serie,Telenovela
72415,Serie,Drama
73752,Serie,Telenovela
73752,Serie,Comedia
73752,Serie,Drama
73752,Serie,Crimen
70523,Serie,Crimen
70523,Serie,Drama
70523,Serie,Ciencia ficción y fantasía
70523,Serie,Misterio
77567,Serie,Telenovela
77567,Serie,Comedia
77567,Serie,Drama
77649,Serie,Reality
74323,Serie,Animación
74323,Serie,Infantil
74323,Serie,Comedia
95113,Serie,Documental
95113,Serie,Historia y bélico
75265,Serie,Comedia
75265,Serie,Drama
75265,Serie,Familiar
75384,Serie,Drama
75384,Serie,Telenovela
72089,Serie,Animación
72089,Serie,Infantil
72089,Serie,Familiar
72089,Serie,Comedia
72089,Serie,Drama
67178,Serie,Acción y aventura
67178,Serie,Crimen
67178,Serie,Drama
74204,Serie,Comedia
74204,Serie,Animación
75287,Serie,Drama
75287,Serie,Telenovela
75287,Serie,Comedia
158642,Serie,Drama
84299,Serie,Drama
84299,Serie,Acción y aventura
85959,Serie,Drama
72027,Serie,Familiar
72027,Serie,Comedia
72027,Serie,Drama
70984,Serie,Telenovela
70984,Serie,Drama
70984,Serie,Acción y aventura
72328,Serie,Drama
72328,Serie,Comedia
72328,Serie,Acción y aventura
72328,Serie,Misterio
72328,Serie,Ciencia ficción y fantasía
76818,Serie,Drama
76818,Serie,Familiar
79813,Serie,Drama
73812,Serie,Comedia
73812,Serie,Familiar
73812,Serie,Drama
71446,Serie,Crimen
71446,Serie,Drama
219497,Serie,Reality
219497,Serie,Crimen
219497,Serie,Misterio
226227,Serie,Animación
226227,Serie,Infantil
72350,Serie,Familiar
72350,Serie,Comedia
72350,Serie,Animación
74823,Serie,Crimen
74823,Serie,Acción y aventura
74823,Serie,Drama
69998,Serie,Documental
69998,Serie,Drama
80612,Serie,Sin clasificar
69740,Serie,Crimen
69740,Serie,Drama
72725,Serie,Sin clasificar
73694,Serie,Drama
80746,Serie,Drama
80746,Serie,Telenovela
70798,Serie,Drama
70798,Serie,Familiar
70798,Serie,Comedia
89453,Serie,Drama
89453,Serie,Infantil
89453,Serie,Telenovela
89453,Serie,Comedia
75186,Serie,Comedia
69751,Serie,Crimen
70047,Serie,Infantil
70047,Serie,Animación
70047,Serie,Comedia
66788,Serie,Drama
66788,Serie,Misterio
80398,Serie,Comedia
80398,Serie,Drama
80398,Serie,Telenovela
80398,Serie,Familiar
68665,Serie,Acción y aventura
68665,Serie,Animación
68665,Serie,Comedia
68665,Serie,Familiar
75254,Serie,Drama
71611,Serie,Drama
71611,Serie,Familiar
71611,Serie,Telenovela
71738,Serie,Drama
71738,Serie,Comedia
71738,Serie,Ciencia ficción y fantasía
82515,Serie,Drama
82515,Serie,Telenovela
89655,Serie,Talk show
45596,Serie,Drama
71645,Serie,Talk show
71645,Serie,Comedia
76289,Serie,Telenovela
76289,Serie,Drama
76289,Serie,Comedia
76289,Serie,Familiar
86673,Serie,Animación
86673,Serie,Comedia
86673,Serie,Familiar
72306,Serie,Drama
72306,Serie,Crimen
260609,Serie,Drama
260609,Serie,Telenovela
70785,Serie,Drama
70785,Serie,Familiar
69520,Serie,Drama
69520,Serie,Familiar
71012,Serie,Comedia
71012,Serie,Animación
74286,Serie,Drama
72311,Serie,Drama
72311,Serie,Historia y bélico
76950,Serie,Familiar
76950,Serie,Drama
76950,Serie,Comedia
81728,Serie,Comedia
75228,Serie,Drama
71024,Serie,Animación
71024,Serie,Ciencia ficción y fantasía
71024,Serie,Drama
74402,Serie,Drama
121868,Serie,Drama
121868,Serie,Infantil
69291,Serie,Animación
69291,Serie,Comedia
69291,Serie,Ciencia ficción y fantasía
71654,Serie,Reality
72705,Serie,Animación
72705,Serie,Ciencia ficción y fantasía
72705,Serie,Comedia
72705,Serie,Familiar
39852,Serie,Crimen
39852,Serie,Drama
78089,Serie,Crimen
78089,Serie,Acción y aventura
71347,Serie,Comedia
71347,Serie,Drama
72517,Serie,Animación
72610,Serie,Comedia
77473,Serie,Comedia
77473,Serie,Drama
77473,Serie,Familiar
74494,Serie,Drama
98003,Serie,Telenovela
98003,Serie,Comedia
74769,Serie,Drama
66980,Serie,Drama
66980,Serie,Crimen
66980,Serie,Misterio
73066,Serie,Drama
73066,Serie,Acción y aventura
73116,Serie,Familiar
73116,Serie,Drama
101449,Serie,Drama
77532,Serie,Drama
72002,Serie,Drama
72002,Serie,Telenovela
72468,Serie,Animación
72468,Serie,Comedia
69630,Serie,Drama
69630,Serie,Comedia
93509,Serie,Talk show
93509,Serie,Reality
93509,Serie,Comedia
72442,Serie,Animación
72442,Serie,Comedia
72442,Serie,Familiar
72442,Serie,Ciencia ficción y fantasía
72922,Serie,Comedia
87730,Serie,Ciencia ficción y fantasía
87730,Serie,Drama
74916,Serie,Familiar
74916,Serie,Animación
74916,Serie,Comedia
74916,Serie,Infantil
71018,Serie,Animación
71018,Serie,Acción y aventura
71018,Serie,Ciencia ficción y fantasía
69949,Serie,Familiar
69949,Serie,Comedia
70030,Serie,Drama
72989,Serie,Acción y aventura
72989,Serie,Drama
73920,Serie,Talk show
73920,Serie,Noticias
71225,Serie,Drama
230609,Serie,Comedia
230609,Serie,Ciencia ficción y fantasía
69641,Serie,Reality
69641,Serie,Talk show
72048,Serie,Drama
107155,Serie,Drama
69898,Serie,Reality
67744,Serie,Drama
67744,Serie,Crimen
78214,Serie,Familiar
78214,Serie,Drama
67195,Serie,Acción y aventura
67195,Serie,Ciencia ficción y fantasía
67195,Serie,Drama
154617,Serie,Drama
71673,Serie,Drama
73833,Serie,Animación
73833,Serie,Ciencia ficción y fantasía
232139,Serie,Documental
75703,Serie,Drama
46639,Serie,Drama
46639,Serie,Misterio
46639,Serie,Ciencia ficción y fantasía
69316,Serie,Drama
69316,Serie,Ciencia ficción y fantasía
73575,Serie,Comedia
70796,Serie,Comedia
70796,Serie,Drama
75440,Serie,Drama
77988,Serie,Reality
72581,Serie,Misterio
72581,Serie,Drama
72581,Serie,Comedia
99706,Serie,Noticias
99706,Serie,Comedia
72417,Serie,Telenovela
71419,Serie,Drama
220256,Serie,Drama
220256,Serie,Ciencia ficción y fantasía
65294,Serie,Acción y aventura
65294,Serie,Familiar
65294,Serie,Comedia
65294,Serie,Misterio
71411,Serie,Drama
71411,Serie,Crimen
71761,Serie,Comedia
75165,Serie,Comedia
75165,Serie,Drama
70128,Serie,Drama
74597,Serie,Comedia
74597,Serie,Drama
74597,Serie,Familiar
83205,Serie,Drama
83205,Serie,Telenovela
72821,Serie,Drama
75036,Serie,Acción y aventura
75036,Serie,Misterio
75036,Serie,Drama
74239,Serie,Comedia
74239,Serie,Talk show
72092,Serie,Drama
74682,Serie,Comedia
74682,Serie,Ciencia ficción y fantasía
74682,Serie,Drama
90667,Serie,Acción y aventura
90667,Serie,Drama
76241,Serie,Drama
67466,Serie,Acción y aventura
67466,Serie,Drama
67466,Serie,Ciencia ficción y fantasía
69581,Serie,Infantil
69581,Serie,Misterio
69581,Serie,Ciencia ficción y fantasía
102387,Serie,Drama
102387,Serie,Crimen
102387,Serie,Misterio
102387,Serie,Acción y aventura
80929,Serie,Drama
80929,Serie,Comedia
82729,Serie,Drama
84516,Serie,Acción y aventura
84516,Serie,Animación
84516,Serie,Drama
84516,Serie,Ciencia ficción y fantasía
84516,Serie,Historia y bélico
73451,Serie,Talk show
82130,Serie,Drama
71818,Serie,Sin clasificar
89754,Serie,Comedia
89754,Serie,Familiar
74338,Serie,Drama
74338,Serie,Comedia
74801,Serie,Comedia
78358,Serie,Reality
97887,Serie,Drama
71837,Serie,Drama
71837,Serie,Familiar
71578,Serie,Drama
71578,Serie,Comedia
71920,Serie,Drama
73068,Serie,Reality
71100,Serie,Drama
72636,Serie,Animación
72636,Serie,Drama
72636,Serie,Acción y aventura
72636,Serie,Ciencia ficción y fantasía
95832,Serie,Telenovela
95832,Serie,Drama
95832,Serie,Misterio
75382,Serie,Drama
75382,Serie,Familiar
89859,Serie,Drama
69555,Serie,Comedia
76330,Serie,Drama
76330,Serie,Comedia
68006,Serie,Acción y aventura
68006,Serie,Crimen
68006,Serie,Drama
68006,Serie,Comedia
69975,Serie,Drama
69295,Serie,Animación
69295,Serie,Comedia
69295,Serie,Drama
72312,Serie,Historia y bélico
72312,Serie,Drama
261504,Serie,Sin clasificar
69746,Serie,Comedia
194498,Serie,Reality
85087,Serie,Infantil
85087,Serie,Animación
119467,Serie,Talk show
73028,Serie,Telenovela
70828,Serie,Drama
70828,Serie,Crimen
72736,Serie,Drama
72736,Serie,Crimen
72736,Serie,Misterio
79125,Serie,Drama
77568,Serie,Telenovela
77568,Serie,Drama
75469,Serie,Drama
75469,Serie,Comedia
71328,Serie,Drama
71328,Serie,Familiar
76941,Serie,Animación
76941,Serie,Acción y aventura
76941,Serie,Infantil
75953,Serie,Comedia
72701,Serie,Drama
72701,Serie,Telenovela
213245,Serie,Drama
70788,Serie,Acción y aventura
70788,Serie,Drama
70788,Serie,Historia y bélico
69017,Serie,Comedia
74495,Serie,Animación
74495,Serie,Infantil
74495,Serie,Comedia
91914,Serie,Reality
87012,Serie,Reality
74284,Serie,Crimen
74284,Serie,Documental
74577,Serie,Comedia
74577,Serie,Drama
74577,Serie,Crimen
82772,Serie,Drama
82772,Serie,Telenovela
72764,Serie,Drama
69386,Serie,Comedia
75247,Serie,Drama
73933,Serie,Familiar
73933,Serie,Drama
73933,Serie,Comedia
81094,Serie,Reality
81094,Serie,Crimen
229296,Serie,Drama
229296,Serie,Historia y bélico
71416,Serie,Telenovela
71342,Serie,Drama
71349,Serie,Comedia
71349,Serie,Crimen
71349,Serie,Drama
81694,Serie,Animación
81694,Serie,Familiar
70439,Serie,Drama
68814,Serie,Comedia
68814,Serie,Acción y aventura
68814,Serie,Drama
76605,Serie,Infantil
72025,Serie,Comedia
72025,Serie,Talk show
69309,Serie,Crimen
69309,Serie,Drama
74821,Serie,Drama
69289,Serie,Ciencia ficción y fantasía
69289,Serie,Animación
69289,Serie,Acción y aventura
69289,Serie,Comedia
69289,Serie,Familiar
69289,Serie,Infantil
71810,Serie,Acción y aventura
71810,Serie,Drama
71810,Serie,Ciencia ficción y fantasía
86617,Serie,Sin clasificar
69530,Serie,Drama
69530,Serie,Acción y aventura
73602,Serie,Drama
75132,Serie,Crimen
75132,Serie,Drama
77454,Serie,Drama
75308,Serie,Ciencia ficción y fantasía
75308,Serie,Drama
71637,Serie,Noticias
71637,Serie,Comedia
220282,Serie,Crimen
220282,Serie,Drama
220282,Serie,Misterio
75380,Serie,Comedia
69274,Serie,Telenovela
69274,Serie,Comedia
69274,Serie,Drama
89007,Serie,Sin clasificar
116730,Serie,Telenovela
116730,Serie,Comedia
70967,Serie,Animación
70967,Serie,Infantil
70967,Serie,Comedia
70967,Serie,Acción y aventura
74785,Serie,Comedia
74785,Serie,Misterio
70624,Serie,Comedia
98940,Serie,Reality
80176,Serie,Comedia
99757,Serie,Drama
82235,Serie,Animación
82235,Serie,Infantil
83291,Serie,Talk show
76500,Serie,Historia y bélico
73223,Serie,Acción y aventura
73223,Serie,Animación
73223,Serie,Comedia
70045,Serie,Ciencia ficción y fantasía
70045,Serie,Drama
135580,Serie,Sin clasificar
136828,Serie,Sin clasificar
246968,Serie,Drama
82703,Serie,Animación
82703,Serie,Infantil
81185,Serie,Drama
220392,Serie,Drama
220392,Serie,Comedia
220392,Serie,Familiar
220392,Serie,Ciencia ficción y fantasía
69293,Serie,Animación
69293,Serie,Ciencia ficción y fantasía
69293,Serie,Comedia
69293,Serie,Acción y aventura
69293,Serie,Infantil
74321,Serie,Comedia
215576,Serie,Comedia
215576,Serie,Familiar
66292,Serie,Drama
72406,Serie,Drama
75123,Serie,Comedia
75123,Serie,Misterio
75123,Serie,Ciencia ficción y fantasía
75123,Serie,Drama
90686,Serie,Crimen
90686,Serie,Misterio
90686,Serie,Documental
71096,Serie,Historia y bélico
71096,Serie,Drama
71096,Serie,Acción y aventura
73319,Serie,Reality
73031,Serie,Drama
73031,Serie,Acción y aventura
73031,Serie,Misterio
73031,Serie,Ciencia ficción y fantasía
80141,Serie,Comedia
76436,Serie,Reality
70881,Serie,Acción y aventura
70881,Serie,Animación
70881,Serie,Comedia
72639,Serie,Drama
70455,Serie,Drama
72748,Serie,Crimen
72748,Serie,Drama
72748,Serie,Misterio
93645,Serie,Documental
86949,Serie,Drama
74733,Serie,Drama
66551,Serie,Comedia
73671,Serie,Crimen
73671,Serie,Drama
75387,Serie,Comedia
72305,Serie,Animación
72305,Serie,Misterio
72305,Serie,Crimen
73977,Serie,Acción y aventura
72487,Serie,Drama
106009,Serie,Infantil
106009,Serie,Animación
106009,Serie,Familiar
74317,Serie,Comedia
74317,Serie,Animación
74317,Serie,Drama
82849,Serie,Telenovela
77570,Serie,Drama
88886,Serie,Reality
73606,Serie,Comedia
73606,Serie,Noticias
73606,Serie,Talk show
72690,Serie,Crimen
72690,Serie,Comedia
72690,Serie,Drama
75455,Serie,Drama
72505,Serie,Acción y aventura
72505,Serie,Animación
72505,Serie,Comedia
72505,Serie,Ciencia ficción y fantasía
72597,Serie,Crimen
72597,Serie,Misterio
120167,Serie,Talk show
76530,Serie,Drama
76530,Serie,Acción y aventura
69470,Serie,Comedia
69470,Serie,Misterio
69470,Serie,Crimen
70626,Serie,Crimen
70626,Serie,Drama
70626,Serie,Misterio
70998,Serie,Animación
70998,Serie,Drama
76560,Serie,Drama
76560,Serie,Familiar
74022,Serie,Drama
74022,Serie,Telenovela
204049,Serie,Sin clasificar
94850,Serie,Drama
69629,Serie,Ciencia ficción y fantasía
69629,Serie,Acción y aventura
69629,Serie,Drama
71569,Serie,Drama
69236,Serie,Animación
69236,Serie,Comedia
69236,Serie,Familiar
80047,Serie,Noticias
80047,Serie,Talk show
70104,Serie,Infantil
70396,Serie,Noticias
70396,Serie,Historia y bélico
70396,Serie,Talk show
83864,Serie,Drama
83864,Serie,Comedia
82437,Serie,Drama
82437,Serie,Comedia
74386,Serie,Talk show
155755,Serie,Comedia
117404,Serie,Talk show
77691,Serie,Comedia
77691,Serie,Familiar
246883,Serie,Reality
72230,Serie,Reality
65708,Serie,Drama
65708,Serie,Misterio
73932,Serie,Drama
72205,Serie,Drama
80093,Serie,Drama
70616,Serie,Acción y aventura
70616,Serie,Ciencia ficción y fantasía
70616,Serie,Drama
70026,Serie,Drama
70026,Serie,Familiar
81236,Serie,Comedia
88078,Serie,Comedia
71412,Serie,Ciencia ficción y fantasía
71412,Serie,Animación
71412,Serie,Acción y aventura
71412,Serie,Familiar
69346,Serie,Animación
69346,Serie,Drama
69346,Serie,Ciencia ficción y fantasía
69346,Serie,Historia y bélico
71640,Serie,Crimen
71640,Serie,Drama
71640,Serie,Familiar
71640,Serie,Comedia
84903,Serie,Reality
84903,Serie,Familiar
72414,Serie,Telenovela
81102,Serie,Drama
69087,Serie,Crimen
69087,Serie,Drama
69298,Serie,Animación
69298,Serie,Comedia
75230,Serie,Drama
71951,Serie,Crimen
71951,Serie,Comedia
154509,Serie,Talk show
154509,Serie,Comedia
206957,Serie,Reality
206957,Serie,Comedia
206957,Serie,Talk show
71731,Serie,Acción y aventura
71731,Serie,Comedia
195100,Serie,Talk show
80874,Serie,Reality
80874,Serie,Comedia
80874,Serie,Talk show
71470,Serie,Comedia
92530,Serie,Comedia
92530,Serie,Talk show
71871,Serie,Drama
157362,Serie,Reality
70452,Serie,Drama
70452,Serie,Comedia
70452,Serie,Ciencia ficción y fantasía
71061,Serie,Drama
88362,Serie,Drama
87541,Serie,Drama
65817,Serie,Drama
65817,Serie,Crimen
75956,Serie,Misterio
75956,Serie,Drama
69851,Serie,Drama
94845,Serie,Drama
94662,Serie,Animación
94662,Serie,Infantil
94662,Serie,Acción y aventura
84387,Serie,Infantil
84387,Serie,Animación
75268,Serie,Drama
70465,Serie,Comedia
70465,Serie,Historia y bélico
73656,Serie,Comedia
73656,Serie,Reality
73656,Serie,Talk show
73693,Serie,Documental
74660,Serie,Drama
74660,Serie,Misterio
75199,Serie,Acción y aventura
75199,Serie,Misterio
71680,Serie,Infantil
71680,Serie,Animación
71591,Serie,Comedia
71591,Serie,Drama
71591,Serie,Familiar
215088,Serie,Comedia
215088,Serie,Talk show
215088,Serie,Familiar
67050,Serie,Drama
69535,Serie,Drama
75299,Serie,Crimen
75299,Serie,Misterio
75299,Serie,Documental
69568,Serie,Comedia
69568,Serie,Drama
71748,Serie,Drama
78595,Serie,Noticias
73323,Serie,Ciencia ficción y fantasía
73323,Serie,Comedia
121848,Serie,Animación
121848,Serie,Infantil
121848,Serie,Familiar
121848,Serie,Drama
70649,Serie,Ciencia ficción y fantasía
70649,Serie,Drama
74187,Serie,Animación
74187,Serie,Comedia
78036,Serie,Ciencia ficción y fantasía
78036,Serie,Misterio
72707,Serie,Drama
72707,Serie,Familiar
80538,Serie,Drama
80538,Serie,Comedia
213617,Serie,Drama
